Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
"weather,symbolic",8,3,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,3938128525","0,4304080271","78,76257051","82,76952506","2,122856748","1,567894276","0,5549624716","1,061428374","0,7839471381","0,2774812358","0,5549624716","0,2774812358","59,02060607",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",8,4,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4324766388","0,4530603528","86,49532776","87,1256758","2,122856748","1,718544468","0,4043122797","1,061428374","0,859272234","0,2021561399","0,4043122797","0,2021561399","42,99886391",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",8,5,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,9379593232","0,9379593232","140,6938985","140,6938985","1,584962501","4,010641765","-2,425679264","1,584962501","4,010641765","-2,425679264","-0,4925597641","-0,4925597641","-53,63846223",0,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",8,6,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,6165165288","0,6165165288","154,1291322","154,1291322","0,7369655942","1,382763698","-0,6457981041","0,7369655942","1,382763698","-0,6457981041","-0,6241395737","-0,6241395737","-64,28129065",0,0,0,0,0,0,1,1,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",8,7,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,24330411","0,24330411","60,82602751","60,82602751","0,7369655942","0,4022144858","0,3347511084","0,7369655942","0,4022144858","0,3347511084","0,3347511084","0,3347511084","34,47663664",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",8,8,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,1600444421","0,1600444421","40,01111052","40,01111052","0,7369655942","0,251615098","0,4853504961","0,7369655942","0,251615098","0,4853504961","0,4853504961","0,4853504961","49,9871465",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",8,9,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,1385009844","0,1385009844","34,6252461","34,6252461","0,7369655942","0,2150789469","0,5218866472","0,7369655942","0,2150789469","0,5218866472","0,5218866472","0,5218866472","53,75007237",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",8,10,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,4456262338","0,4456262338","111,4065584","111,4065584","0,7369655942","0,8510691062","-0,114103512","0,7369655942","0,8510691062","-0,114103512","-0,1558341658","-0,1558341658","-16,04964935",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",9,1,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,2,0,0,100,0,0,1,"0,3238119112","0,330196002","64,76238224","63,49827267","2,122856748","1,142241621","0,9806151265","1,061428374","0,5711208106","0,4903075633","0,931444937","0,4657224685","99,05975181",1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",9,2,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,3711032879","0,4198618626","74,22065759","80,74144712","2,122856748","1,486227348","0,6366293996","1,061428374","0,7431136741","0,3183146998","0,6366293996","0,3183146998","67,70593496",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",9,3,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5145997139","0,5165567554","102,9199428","99,33633814","2,122856748","2,097916096","0,02494065156","1,061428374","1,048958048","0,01247032578","-0,07732469556","-0,03866234778","-8,223529751",0,0,0,0,1,1,1,1,0,0,0,0,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",0,0,"0,001",0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",9,4,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,0,2,0,0,100,0,-1,"0,5550010156","0,5550194295","111,0002031","106,7328946","2,122856748","2,336401023","-0,2135442757","1,061428374","1,168200512","-0,1067721379","-0,3158096228","-0,1579048114","-33,58655098",0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",9,5,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,4456262338","0,4456262338","111,4065584","111,4065584","0,7369655942","0,8510691062","-0,114103512","0,7369655942","0,8510691062","-0,114103512","-0,1558341658","-0,1558341658","-16,04964935",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",9,6,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,5173239388","0,5173239388","129,3309847","129,3309847","0,7369655942","1,050872818","-0,3139072242","0,7369655942","1,050872818","-0,3139072242","-0,3710679529","-0,3710679529","-38,21697572",0,0,0,0,0,0,1,1,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",9,7,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,1385009844","0,1385009844","34,6252461","34,6252461","0,7369655942","0,2150789469","0,5218866472","0,7369655942","0,2150789469","0,5218866472","0,5218866472","0,5218866472","53,75007237",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",9,8,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,24330411","0,24330411","60,82602751","60,82602751","0,7369655942","0,4022144858","0,3347511084","0,7369655942","0,4022144858","0,3347511084","0,3347511084","0,3347511084","34,47663664",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",9,9,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,2222793739","0,2222793739","55,56984349","55,56984349","0,7369655942","0,3626760936","0,3742895005","0,7369655942","0,3626760936","0,3742895005","0,3742895005","0,3742895005","38,54876887",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,"0,001",0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",9,10,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,9379593232","0,9379593232","140,6938985","140,6938985","1,584962501","4,010641765","-2,425679264","1,584962501","4,010641765","-2,425679264","-0,4925597641","-0,4925597641","-53,63846223",0,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",10,1,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,2,0,0,100,0,0,1,"0,3343529937","0,3363814965","66,87059873","64,68777288","2,122856748","1,178778465","0,9440782827","1,061428374","0,5893892325","0,4720391414","0,9440782827","0,4720391414","100,403316",1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",10,2,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,485097909","0,6411174607","97,01958179","123,2899583","2,122856748","3,483378907","-1,360522159","1,061428374","1,741689454","-0,6802610796","0,04678314126","0,02339157063","4,975416343",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",10,3,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,45837594","0,5165899773","91,675188","99,34272686","2,122856748","2,079478508","0,04337823942","1,061428374","1,039739254","0,02168911971","0,1628599214","0,08142996068","17,32025453",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,"0,001",0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",10,4,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",12,2,2,0,0,100,0,0,1,"0,33342028","0,3335940941","66,684056","64,15174205","2,122856748","1,170677823","0,9521789247","1,061428374","0,5853389116","0,4760894623","0,9521789247","0,4760894623","101,2648244",1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,3154,2911,2221,?,?,?,?,?
"weather,symbolic",10,5,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,5744431419","0,5744431419","86,16647128","86,16647128","1,584962501","1,232576193","0,3523863074","1,584962501","1,232576193","0,3523863074","0,3523863074","0,3523863074","38,37394164",0,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,"0,001",0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",10,6,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,5173239388","0,5173239388","129,3309847","129,3309847","0,7369655942","1,050872818","-0,3139072242","0,7369655942","1,050872818","-0,3139072242","-0,3710679529","-0,3710679529","-38,21697572",0,0,0,0,0,0,1,1,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",10,7,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,6165165288","0,6165165288","154,1291322","154,1291322","0,7369655942","1,382763698","-0,6457981041","0,7369655942","1,382763698","-0,6457981041","-0,6241395737","-0,6241395737","-64,28129065",0,0,0,0,0,0,1,1,0,0,0,NaN,0,0,0,1,0,0,0,0,"0,001",0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",10,8,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3637128772","0,3637128772","90,92821931","90,92821931","0,7369655942","0,6522501704","0,08471542376","0,7369655942","0,6522501704","0,08471542376","0,08471542376","0,08471542376","8,724998393",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,"0,001",0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",10,9,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,6316558781","0,6316558781","157,9139695","157,9139695","0,7369655942","1,440873875","-0,7039082805","0,7369655942","1,440873875","-0,7039082805","-0,6591388017","-0,6591388017","-67,88592596",0,0,0,0,0,0,1,1,0,0,0,NaN,0,0,0,1,0,0,0,0,"0,001",0,0,0,3154,2980,2152,?,?,?,?,?
"weather,symbolic",10,10,"weka,classifiers,bayes,NaiveBayes",',5995231201785697655,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,1385009844","0,1385009844","34,6252461","34,6252461","0,7369655942","0,2150789469","0,5218866472","0,7369655942","0,2150789469","0,5218866472","0,5218866472","0,5218866472","53,75007237",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,3154,2980,2152,?,?,?,?,?
iris,1,1,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05271383916","0,2087512406","11,86061381","44,28282535","23,77443751","7,389414883","16,38502263","1,584962501","0,4926276589","1,092334842","21,33411446","1,422274297","1346,032758",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,9533333333","0,001","0,006",0,0,12649,11019,2739,?,?,?,?,?
iris,1,2,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009661835749","0,01024792437","2,173913043","2,173913043","23,77443751","0,3159242329","23,45851328","1,584962501","0,02106161553","1,563900885","23,45851328","1,563900885","1480,0674",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,003",0,0,12649,11019,2739,?,?,?,?,?
iris,1,3,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009343313691","0,009990377186","2,102245581","2,119279036","23,77443751","0,305470717","23,46896679","1,584962501","0,02036471446","1,564597786","23,46896679","1,564597786","1480,726944",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,"0,001","0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,1,4,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009343313691","0,009990377186","2,102245581","2,119279036","23,77443751","0,305470717","23,46896679","1,584962501","0,02036471446","1,564597786","23,46896679","1,564597786","1480,726944",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,1,5,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009661835749","0,01024792437","2,173913043","2,173913043","23,77443751","0,3159242329","23,45851328","1,584962501","0,02106161553","1,563900885","23,45851328","1,563900885","1480,0674",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,1,6,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05282157456","0,2087536072","11,88485428","44,28332737","23,77443751","7,392933558","16,38150395","1,584962501","0,4928622372","1,092100264","21,33059578","1,422039719","1345,810754",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,9533333333",0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,1,7,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05314009662","0,2087660912","11,95652174","44,28597562","23,77443751","7,403387074","16,37105044","1,584962501","0,4935591383","1,091403362","21,32014227","1,421342818","1345,151211",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,95",0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,1,8,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,13,2,0,"86,66666667","13,33333333",0,"0,8","0,09598131337","0,2950442629","21,59579551","62,58833971","23,77443751","14,46994288","9,304494627","1,584962501","0,9646628589","0,6202996418","19,20267829","1,280178552","1211,554108",1,5,0,0,1,10,0,0,1,1,1,1,"0,8666666667","0,06666666667","0,9333333333","0,1333333333","0,8666666667","0,8666666667","0,8666666667","0,9133333333",0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,1,9,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,13,2,0,"86,66666667","13,33333333",0,"0,8","0,09661835749","0,2950619286","21,73913043","62,59208717","23,77443751","14,49084992","9,283587595","1,584962501","0,966056661","0,6189058397","19,18177125","1,27878475","1210,235021",1,5,0,0,1,10,0,0,1,1,1,1,"0,8666666667","0,06666666667","0,9333333333","0,1333333333","0,8666666667","0,8666666667","0,8666666667","0,9","0,001","0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,1,10,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009661835749","0,01024792437","2,173913043","2,173913043","23,77443751","0,3159242329","23,45851328","1,584962501","0,02106161553","1,563900885","23,45851328","1,563900885","1480,0674",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,"0,001","0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,1,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05282157456","0,2087536072","11,88485428","44,28332737","23,77443751","7,392933558","16,38150395","1,584962501","0,4928622372","1,092100264","21,33059578","1,422039719","1345,810754",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,9533333333",0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,2,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,13,2,0,"86,66666667","13,33333333",0,"0,8","0,09661835749","0,2950619286","21,73913043","62,59208717","23,77443751","14,49084992","9,283587595","1,584962501","0,966056661","0,6189058397","19,18177125","1,27878475","1210,235021",1,5,0,0,1,10,0,0,1,1,1,1,"0,8666666667","0,06666666667","0,9333333333","0,1333333333","0,8666666667","0,8666666667","0,8666666667","0,9","0,001","0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,3,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,0525030525","0,2087411224","11,81318681","44,28067895","23,77443751","7,382480042","16,39195747","1,584962501","0,4921653361","1,092797165","21,3410493","1,42273662","1346,470297",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,96",0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,4,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009661835749","0,01024792437","2,173913043","2,173913043","23,77443751","0,3159242329","23,45851328","1,584962501","0,02106161553","1,563900885","23,45851328","1,563900885","1480,0674",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
iris,2,5,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009661835749","0,01024792437","2,173913043","2,173913043","23,77443751","0,3159242329","23,45851328","1,584962501","0,02106161553","1,563900885","23,45851328","1,563900885","1480,0674",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,6,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05314009662","0,2087660912","11,95652174","44,28597562","23,77443751","7,403387074","16,37105044","1,584962501","0,4935591383","1,091403362","21,32014227","1,421342818","1345,151211",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,95",0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,7,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009343313691","0,009990377186","2,102245581","2,119279036","23,77443751","0,305470717","23,46896679","1,584962501","0,02036471446","1,564597786","23,46896679","1,564597786","1480,726944",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,8,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05314009662","0,2087660912","11,95652174","44,28597562","23,77443751","7,403387074","16,37105044","1,584962501","0,4935591383","1,091403362","21,32014227","1,421342818","1345,151211",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,95",0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,9,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05314009662","0,2087660912","11,95652174","44,28597562","23,77443751","7,403387074","16,37105044","1,584962501","0,4935591383","1,091403362","21,32014227","1,421342818","1345,151211",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,95",0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,2,10,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009343313691","0,009990377186","2,102245581","2,119279036","23,77443751","0,305470717","23,46896679","1,584962501","0,02036471446","1,564597786","23,46896679","1,564597786","1480,726944",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,3,1,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,15,0,0,100,0,0,1,"0,009343313691","0,009990377186","2,102245581","2,119279036","23,77443751","0,305470717","23,46896679","1,584962501","0,02036471446","1,564597786","23,46896679","1,564597786","1480,726944",1,5,0,0,1,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,"0,001",0,0,12649,11019,2739,?,?,?,?,?
iris,3,2,"weka,classifiers,lazy,IBk","-K 1 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",135,15,14,1,0,"93,33333333","6,666666667",0,"0,9","0,05314009662","0,2087660912","11,95652174","44,28597562","23,77443751","7,403387074","16,37105044","1,584962501","0,4935591383","1,091403362","21,32014227","1,421342818","1345,151211",1,5,0,0,1,10,0,0,1,1,1,1,"0,9333333333","0,03333333333","0,9666666667","0,06666666667","0,9444444444","0,9333333333","0,9326599327","0,95",0,"0,002",0,0,12649,11019,2739,?,?,?,?,?
